Playlist Name,Song,Artist,Full Artist,Album
Old is gold 💫✨,Gela Gela Gela,Adnan Sami,"Adnan Sami, Sunidhi Chauhan, Himesh Reshammiya, Sameer Anjaan",Aitraaz (Original Motion Picture Soundtrack)
Old is gold 💫✨,Deewana Hai Dekho,Sandesh Shandilya,"Sandesh Shandilya, Alka Yagnik, Sonu Nigam, Kareena Kapoor",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack)
Old is gold 💫✨,Tumse Milke Dil Ka,Sonu Nigam,"Sonu Nigam, Sabri Brothers",Main Hoon Na
Old is gold 💫✨,You Are My Soniya,Sandesh Shandilya,"Sandesh Shandilya, Sonu Nigam, Alka Yagnik",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack)
Old is gold 💫✨,Tu Meri Dost Hain,Benny Dayal,"Benny Dayal, Shreya Ghoshal",Yuvvraaj (Original Motion Picture Soundtrack)
Old is gold 💫✨,Pardesi Pardesi,Udit Narayan,"Udit Narayan, Alka Yagnik, Sapna Awasthi",Raja Hindustani (Original Motion Picture Soundtrack)
Old is gold 💫✨,Gori Gori Gori Gori,Anu Malik,"Anu Malik, KK, Shreya Ghoshal, Sunidhi Chauhan",Main Hoon Na
Old is gold 💫✨,Dus Bahane,Vishal-Shekhar,"Vishal-Shekhar, Shaan, KK",Dus
Old is gold 💫✨,Main Yahaan Hoon,Madan Mohan,"Madan Mohan, Udit Narayan, Javed Akhtar",Veer - Zaara
Old is gold 💫✨,Tumhi Dekho Naa,Shankar-Ehsaan-Loy,"Shankar-Ehsaan-Loy, Sonu Nigam, Alka Yagnik",Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack)
Old is gold 💫✨,Dil Ne Yeh Kaha Hain Dil Se,Udit Narayan,"Udit Narayan, Alka Yagnik",Dhadkan (Original Motion Picture Soundtrack)
Old is gold 💫✨,Tum Dil Ki Dhadkan Mein,Abhijeet,"Abhijeet, Alka Yagnik",Dhadkan (Original Motion Picture Soundtrack)
Old is gold 💫✨,Na Na Karte Pyar,Udit Narayan,"Udit Narayan, Alka Yagnik",Dhadkan (Original Motion Picture Soundtrack)
Old is gold 💫✨,Aksar Is Duniya Mein,Alka Yagnik,Alka Yagnik,Dhadkan (Original Motion Picture Soundtrack)
Old is gold 💫✨,Abhi Saans Lene Ki Fursat Nahin,Sonu Nigam,"Sonu Nigam, Alka Yagnik",Jeet (Original Motion Picture Soundtrack)
Old is gold 💫✨,Kyaa Dil Ne Kahaa,Himesh Reshammiya,"Himesh Reshammiya, Udit Narayan, Alka Yagnik",Kyaa Dil Ne Kahaa (Original Motion Picture Soundtrack)
Old is gold 💫✨,Bhage Re Mann,Sunidhi Chauhan,Sunidhi Chauhan,Chameli
Old is gold 💫✨,Oh Lala Re,Himesh Reshammiya,"Himesh Reshammiya, KK, Alka Yagnik",Tarzan The Wonder Car (Original Motion Picture Soundtrack)
Old is gold 💫✨,Shirt Da Button,Sonu Nigam,"Sonu Nigam, Meet Bros Anjjan, Kumaar",Kyaa Super Kool Hain Hum
Old is gold 💫✨,Right Here Right Now,Abhishek Bachchan,"Abhishek Bachchan, Sunidhi Chauhan, Vishal-Shekhar",Bluff Master
Old is gold 💫✨,Premika Ne Pyar Se,S. P. Balasubrahmanyam,"S. P. Balasubrahmanyam, Udit Narayan, S.P. Pallavi",Hum Se Hai Muqabala - Kadalan (Original Motion Picture Soundtrack)
Old is gold 💫✨,Dil Dooba,Sonu Nigam,"Sonu Nigam, Shreya Ghoshal",Khakee
Old is gold 💫✨,Woh Ladki Jo,Abhijeet,Abhijeet,Baadshah (Original Motion Picture Soundtrack)
Old is gold 💫✨,Suniye To,Abhijeet,Abhijeet,Yes Boss (Original Motion Picture Soundtrack)
Old is gold 💫✨,Tumhe Jo Maine Dekha,Abhijeet,"Abhijeet, Shreya Ghoshal",Main Hoon Na
Old is gold 💫✨,Pehle Kabhi Na Mera Haal,Udit Narayan,"Udit Narayan, Alka Yagnik",Baghban
Old is gold 💫✨,Chaand Taare,Abhijeet,Abhijeet,My Best Collection
Old is gold 💫✨,Hum Laakh Chupaye,Asha Bhosle,"Asha Bhosle, Kumar Sanu, Nadeem Shravan, Syed Rahi",Jaan Tere Naam (Original Motion Picture Soundtrack)
Old is gold 💫✨,Dheere Dheere Pyar Ko,Alka Yagnik,"Alka Yagnik, Kumar Sanu",Phool Aur Kaante (Original Motion Picture Soundtrack)
Old is gold 💫✨,Dulhe Ka Sehra,Nusrat Fateh Ali Khan,Nusrat Fateh Ali Khan,Dhadkan (Original Motion Picture Soundtrack)
Old is gold 💫✨,Dulhe Ka Sehra,Jaspinder Narula,Jaspinder Narula,Dhadkan (Original Motion Picture Soundtrack)
Old is gold 💫✨,Dil Ne Yeh Kaha Hain Dil Se,Sonu Nigam,"Sonu Nigam, Alka Yagnik",Dhadkan (Original Motion Picture Soundtrack)
Old is gold 💫✨,Tum Dil Ki Dhadkan Mein,Nadeem Shravan,Nadeem Shravan,Dhadkan (Original Motion Picture Soundtrack)
Old is gold 💫✨,Chori Chori Chupke Chupke,Alka Yagnik,"Alka Yagnik, Babul Supriyo",Chori Chori Chupke Chupke (Original Motion Picture Soundtrack)
Old is gold 💫✨,Dekhne Walon Ne,Udit Narayan,"Udit Narayan, Alka Yagnik",Chori Chori Chupke Chupke (Original Motion Picture Soundtrack)
Old is gold 💫✨,Yeh Dil Deewana,Sonu Nigam,"Sonu Nigam, Hema Sardesai, Shankar Mahadevan",Pardes (Original Motion Picture Soundtrack)
Old is gold 💫✨,Chaiyya Chaiyya,Sukhwinder Singh,"Sukhwinder Singh, Sapna Awasthi",Dil Se (Original Motion Picture Soundtrack)
Old is gold 💫✨,Dilko Tumse Pyar Hua,Roop Kumar Rathod,Roop Kumar Rathod,Rehnaa Hai Terre Dil Mein
Old is gold 💫✨,Chunnari Chunnari,Abhijeet,"Abhijeet, Anuradha Sriram",Biwi No. 1 (Original Motion Picture Soundtrack)
Old is gold 💫✨,Aye Udi Udi Udi,A.R. Rahman,"A.R. Rahman, Adnan Sami, Gulzar",Saathiya
Old is gold 💫✨,Woh Pehli Baar,Shaan,"Shaan, Aby Mashe","Jammin', 2"
Old is gold 💫✨,Dil Kya Kare,Jatin-Lalit,"Jatin-Lalit, Udit Narayan, Alka Yagnik",Bollywood Retro : Hits of 90s
Old is gold 💫✨,Kajra Re,Shankar-Ehsaan-Loy,"Shankar-Ehsaan-Loy, Alisha Chinai, Shankar Mahadevan, Javed Ali, Gulzar",Bunty Aur Babli
Old is gold 💫✨,Aisa Kyun Hota Hai,Alka Yagnik,Alka Yagnik,Ishq Vishk (Original Motion Picture Soundtrack)
Old is gold 💫✨,Mere Mehboob Mere Sanam,Udit Narayan,"Udit Narayan, Alka Yagnik",Alka Yagnik Ke Nagme
Old is gold 💫✨,Chori Chori Sapnon Mein,Abhijeet,"Abhijeet, Alka Yagnik",Romantic Hits Of Abhijeet Bhattacharya
Old is gold 💫✨,Dupatta Tera Nau Rang Da,Sonu Nigam,"Sonu Nigam, Kunal Ganjawala, Shreya Ghoshal, Suzi Q, Sajid-Wajid, Shabbir Ahmed",Partner
Old is gold 💫✨,Aashiq Banaya Aapne,Himesh Reshammiya,"Himesh Reshammiya, Shreya Ghoshal",Aashiq Banaya Aapne
Old is gold 💫✨,Meri Tarah Tum Bhi,Alka Yagnik,"Alka Yagnik, Babul Supriyo",Kya Yehi Pyaar Hai (Original Motion Picture Soundtrack)
Old is gold 💫✨,Tujhe Aksa Beach Ghuma Doon,Wajid,"Wajid, Amrita Kak",God Tussi Great Ho
Old is gold 💫✨,Chain Aap KO,Shaan,"Shaan, Sadhana Sargam",Best of Akshay Khanna
Old is gold 💫✨,Ishq Main,Shaan,"Shaan, Alka Yagnik",Best of Akshay Khanna
Old is gold 💫✨,Hum Nahin,Abhijeet,"Abhijeet, Alka Yagnik, Sonu Nigam",Best of Akshay Khanna
English,My Head & My Heart,Ava Max,Ava Max,Heaven & Hell
English,Heartbreak Anniversary,GIVĒON,GIVĒON,TAKE TIME
English,At My Worst,Pink Sweat$,Pink Sweat$,PINK PLANET
English,Baby,Justin Bieber,"Justin Bieber, Ludacris",My World 2.0
English,Obsessed,Addison Rae,Addison Rae,Obsessed
English,What Do You Mean?,Justin Bieber,Justin Bieber,Purpose (Deluxe)
English,Sorry,Justin Bieber,Justin Bieber,Purpose (Deluxe)
English,positions,Ariana Grande,Ariana Grande,Positions
English,Sugar & Brownies,DHARIA,DHARIA,Sugar & Brownies
English,Boyfriend,Justin Bieber,Justin Bieber,Believe
English,Boyfriend,Selena Gomez,Selena Gomez,Rare (Deluxe)
English,Dance Monkey,Tones And I,Tones And I,The Kids Are Coming
English,One Dance,Drake,"Drake, Wizkid, Kyla",Views
English,Count on Me,Bruno Mars,Bruno Mars,Doo-Wops & Hooligans
English,Treat You Better,Shawn Mendes,Shawn Mendes,Illuminate
English,Love Me Like You Do,Ellie Goulding,Ellie Goulding,Fifty Shades Freed (Original Motion Picture Soundtrack)
English,Love Is Gone,SLANDER,"SLANDER, Dylan Matthew",Love Is Gone (Acoustic)
English,Love Yourself,Justin Bieber,Justin Bieber,Purpose (Deluxe)
English,Heat Waves,Glass Animals,Glass Animals,Dreamland
English,We Don't Talk Anymore,Charlie Puth,"Charlie Puth, Selena Gomez",Nine Track Mind
English,Attention,Charlie Puth,Charlie Puth,Voicenotes
English,How Long,Charlie Puth,Charlie Puth,Voicenotes
English,FRIENDS,Marshmello,"Marshmello, Anne-Marie",FRIENDS
English,Call You Mine,The Chainsmokers,"The Chainsmokers, Bebe Rexha",World War Joy
English,Obsessed,Maggie Lindemann,Maggie Lindemann,Obsessed
English,As It Was,Harry Styles,Harry Styles,As It Was
English,abcdefu,GAYLE,GAYLE,abcdefu
English,Arcade,Duncan Laurence,Duncan Laurence,Small Town Boy In A Big Arcade
English,Arcade,Duncan Laurence,"Duncan Laurence, FLETCHER",Arcade (feat. FLETCHER)
English,Into You,Ariana Grande,Ariana Grande,Dangerous Woman
English,I'm On Fire,AWOLNATION,AWOLNATION,Fifty Shades Of Grey (Original Motion Picture Soundtrack)
English,For You,Liam Payne,"Liam Payne, Rita Ora",Fifty Shades Freed (Original Motion Picture Soundtrack)
English,I Got You,Bebe Rexha,Bebe Rexha,Expectations
English,I'm a Mess,Bebe Rexha,Bebe Rexha,Expectations
English,In the Name of Love,Martin Garrix,"Martin Garrix, Bebe Rexha",In the Name of Love
English,Blank Space,Taylor Swift,Taylor Swift,1989 (Deluxe)
English,Love Story,Taylor Swift,Taylor Swift,Fearless (Big Machine Radio Release Special)
English,Perfect,Ed Sheeran,Ed Sheeran,÷ (Deluxe)
English,Shape of You,Ed Sheeran,Ed Sheeran,÷ (Deluxe)
English,Despacito,Luis Fonsi,"Luis Fonsi, Daddy Yankee",VIDA
English,Traag,Bizzey,"Bizzey, Jozo, Kraantje Pappie",Traag
English,Teeth,5 Seconds of Summer,5 Seconds of Summer,13 Reasons Why (Season 3)
English,lovely,Billie Eilish,"Billie Eilish, Khalid",lovely (with Khalid)
English,Scars To Your Beautiful,Alessia Cara,Alessia Cara,Know-It-All
English,If I Can't Have You,Shawn Mendes,Shawn Mendes,Shawn Mendes (Deluxe)
English,Toxic,BoyWithUke,BoyWithUke,Toxic
English,Heaven,Julia Michaels,Julia Michaels,Fifty Shades Freed (Original Motion Picture Soundtrack)
English,I Like Me Better,Lauv,Lauv,I Like Me Better
English,Cheating on You,Charlie Puth,Charlie Puth,Cheating on You
English,Delicate,Taylor Swift,Taylor Swift,reputation
English,Everything at Once,Lenka,Lenka,Two (Expanded Edition)
English,changes,XXXTENTACION,XXXTENTACION,?
English,Runaway,AURORA,AURORA,All My Demons Greeting Me As A Friend (Deluxe)
English,You Broke Me First,Conor Maynard,Conor Maynard,You Broke Me First
English,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Divinely Uninspired To A Hellish Extent
English,Wish I Was Better,Kina,"Kina, yaeow",Wish I Was Better
English,Barking,Ramz,Ramz,Blockbuster
English,You Belong With Me,Taylor Swift,Taylor Swift,Fearless (Big Machine Radio Release Special)
English,Look What You Made Me Do,Taylor Swift,Taylor Swift,reputation
English,Lose You To Love Me,Selena Gomez,Selena Gomez,Rare
English,Pretty Girl,Maggie Lindemann,Maggie Lindemann,Pretty Girl
English,Play Date,Melanie Martinez,Melanie Martinez,Cry Baby (Deluxe Edition)
English,So Am I,Ava Max,Ava Max,Heaven & Hell
English,Not Your Barbie Girl,Ava Max,Ava Max,Not Your Barbie Girl
English,Sweet but Psycho,Ava Max,Ava Max,Heaven & Hell
English,Into Your Arms,Witt Lowry,"Witt Lowry, Ava Max",Into Your Arms (feat. Ava Max)
English,Señorita,Shawn Mendes,"Shawn Mendes, Camila Cabello",Señorita
English,One Last Time,Ariana Grande,Ariana Grande,My Everything (Deluxe)
English,34+35,Ariana Grande,Ariana Grande,Positions
English,"thank u, next",Ariana Grande,Ariana Grande,"thank u, next"
English,Bad Decisions,Ariana Grande,Ariana Grande,Dangerous Woman
English,I Don't Care,Ed Sheeran & Justin Bieber,"Ed Sheeran & Justin Bieber, Justin Bieber",No.6 Collaborations Project
English,Attention,Andie Case,Andie Case,Attention (Female Perspective)
English,Without Me,Halsey,Halsey,Manic
English,Dandelions,Ruth B.,Ruth B.,Safe Haven
English,Better Than Revenge,Taylor Swift,Taylor Swift,Speak Now
English,...Ready For It?,Taylor Swift,Taylor Swift,...Ready For It?
English,Hate Me,Ellie Goulding,"Ellie Goulding, Juice WRLD",Hate Me (with Juice WRLD)
English,Strongest,Ina Wroldsen,"Ina Wroldsen, Alan Walker",Strongest (Alan Walker Remix)
English,Runaway,AURORA,AURORA,All My Demons Greeting Me As A Friend (Deluxe)
English,ily,Surf Mesa,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee)
English,Let Me Down Slowly,Alec Benjamin,Alec Benjamin,Narrated For You
English,Calm Down,Rema,"Rema, Selena Gomez",Calm Down (with Selena Gomez)
English,Never Be the Same,Camila Cabello,Camila Cabello,Camila
English,Still Falling For You,Ellie Goulding,Ellie Goulding,"Still Falling For You (From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack)"
English,I Love You Always Forever,Betty Who,Betty Who,I Love You Always Forever
English,My Oh My,Camila Cabello,"Camila Cabello, DaBaby",Romance
English,Liar,Camila Cabello,Camila Cabello,Liar
English,Cry for Me,Camila Cabello,Camila Cabello,Romance
English,Shameless,Camila Cabello,Camila Cabello,Romance
English,Wonder,Shawn Mendes,Shawn Mendes,Wonder
English,Teach Me How To Love,Shawn Mendes,Shawn Mendes,Wonder
English,Mercy,Shawn Mendes,Shawn Mendes,Illuminate (Deluxe)
English,Señorita,Shawn Mendes,"Shawn Mendes, Camila Cabello",Shawn Mendes (Deluxe)
English,Levitating,Dua Lipa,"Dua Lipa, DaBaby",Future Nostalgia
English,Summer of Love,Shawn Mendes,"Shawn Mendes, Tainy",Summer Of Love
English,Closer,The Chainsmokers,"The Chainsmokers, Halsey",Closer
English,New Rules,Dua Lipa,Dua Lipa,Dua Lipa (Complete Edition)
English,When You're Gone,Shawn Mendes,Shawn Mendes,When You're Gone
Sad,Halka Halka,Sunidhi Chauhan,"Sunidhi Chauhan, Divya Kumar, Amit Trivedi","Halka Halka (From ""Fanney Khan"")"
Sad,Ghalat Fehmi,JalRaj,JalRaj,Ghalat Fehmi
Sad,Tere Binaa,Mustafa Zahid,Mustafa Zahid,Heropanti
Sad,Ek Tarfa,Darshan Raval,Darshan Raval,Ek Tarfa - Reprise
Sad,Mehrama,Pritam,"Pritam, Darshan Raval, Antara Mitra",Love Aaj Kal (Original Motion Picture Soundtrack)
Sad,Kaash Aisa Hota,Darshan Raval,Darshan Raval,Kaash Aisa Hota
Sad,Tujhe Bhula Diya,Vishal-Shekhar,"Vishal-Shekhar, Mohit Chauhan, Shekhar Ravjiani, Shruti Pathak",Anjaana Anjaani
Sad,Tu Na Mera,Arjun Kanungo,"Arjun Kanungo, Kunaal Vermaa",Tu Na Mera
Sad,Tera Ghata,Gajendra Verma,Gajendra Verma,Tera Ghata
Sad,Ek Raat,Vilen,Vilen,Ek Raat
Sad,Aaj Bhi,Vishal Mishra,Vishal Mishra,Magical Monsoon With Vishal Mishra
Sad,Ek Tarfa,Darshan Raval,Darshan Raval,Ek Tarfa
Sad,Dilbara,Sachet Tandon,"Sachet Tandon, Parampara Tandon, Navi Ferozpurwala","Dilbara (From ""Pati Patni Aur Woh"")"
Sad,Tanhaai,Tulsi Kumar,"Tulsi Kumar, Sachet-Parampara, Sayeed Quadri",Tanhaai
Sad,Ae Mere Dil,Jeet Gannguli,"Jeet Gannguli, Abhay Jodhpurkar",Ae Mere Dil
Sad,Mann Mera,Gajendra Verma,Gajendra Verma,Table No. 21 (Original Motion Picture Soundtrack)
Sad,Ghalat Fehmi,Asim Azhar,"Asim Azhar, Zenab Fatimah Sultan","Ghalat Fehmi (From ""Superstar"")"
Sad,Shayad,Pritam,"Pritam, Arijit Singh",Love Aaj Kal (Original Motion Picture Soundtrack)
Sad,Itni Si Baat Hain,Pritam,"Pritam, Arijit Singh, Antara Mitra, Manoj Yadav",Ultimate Love Songs - Arijit Singh
Sad,Chahun Main Ya Naa,Palak Muchhal,"Palak Muchhal, Arijit Singh",Best Of Palak Muchhal
Sad,Phir Kabhi,Arijit Singh,Arijit Singh,2016 Shining Star - Arijit Singh
Sad,Khairiyat,Pritam,"Pritam, Arijit Singh",Chhichhore
Sad,Milne Hai Mujhse Aayi,Arijit Singh,Arijit Singh,Arijit Singh Broken Strings
Sad,Judaai,Sachin-Jigar,"Sachin-Jigar, Rekha Bhardwaj, Arijit Singh, Priya Saraiya",Badlapur (Original Motion Picture Soundtrack)
Sad,Khulke Jeene Ka,A.R. Rahman,"A.R. Rahman, Arijit Singh, Shashaa Tirupati",Dil Bechara (Original Motion Picture Soundtrack)
Sad,Chal Ghar Chalen  [Mithoon feat. Arijit Singh],Mithoon,"Mithoon, Arijit Singh, Sayeed Quadri","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]"
Sad,Hai Dil Ye Mera,Arijit Singh,Arijit Singh,Arijit Singh Broken Strings
Sad,Main Woh Chaand,Darshan Raval,Darshan Raval,Teraa Surroor
Sad,Tu Bhi Sataya Jayega,Vishal Mishra,Vishal Mishra,Magical Monsoon With Vishal Mishra
Sad,Bhula Dena,Mustafa Zahid,"Mustafa Zahid, Jeet Gannguli, Sanjay Masoom",Aashiqui 2
Sad,Hum Jee Lenge,Roxen Band,"Roxen Band, Mustafa Zahid, Sayeed Quadri",Murder 3 (Original Motion Picture Soundtrack)
Sad,Aye Khuda,Kshitij Tarey,"Kshitij Tarey, Saim Bhat, Mithoon",Murder 2
Sad,Dil Ko Maine Di Kasam,Amaal Mallik,"Amaal Mallik, Arijit Singh",Dil Ko Maine Di Kasam
Sad,Chal Wahan Jaate Hain,Arijit Singh,Arijit Singh,Groove With Arijit Singh
Sad,Zindagi Kuch Toh Bata,Pritam,"Pritam, Jubin Nautiyal, Neelesh Misra",Bajrangi Bhaijaan
Sad,Zindagi Aa Raha Hoon Main,Atif Aslam,"Atif Aslam, Amaal Mallik, Manoj Muntashir",Zindagi Aa Raha Hoon Main
Sad,Intezaar,Arijit Singh,"Arijit Singh, Mithoon, Asees Kaur",Intezaar
Sad,"Tujhe Kaise, Pata Na Chala",Asees Kaur,"Asees Kaur, Meet Bros.","Tujhe Kaise, Pata Na Chala"
Sad,Maana Ke Hum Yaar Nahin,Sachin-Jigar,"Sachin-Jigar, Parineeti Chopra, Kausar Munir",Meri Pyaari Bindu
Sad,Zehnaseeb,Vishal-Shekhar,"Vishal-Shekhar, Chinmayi, Shekhar Ravjiani",Hasee Toh Phasee (Original Motion Picture Soundtrack)
Sad,,,,
Sad,"Dilbara  [From ""Pati Patni Aur Woh""]",B Praak,"B Praak, Navi Ferozpurwala, Sachet-Parampara","Dilbara (B Praak Version) [From ""Pati Patni Aur Woh""]"
Sad,,,,
Sad,Jeena Jeena,Sachin-Jigar,"Sachin-Jigar, Atif Aslam, Priya Saraiya",Badlapur (Original Motion Picture Soundtrack)
Sad,Woh Baarishein,Arjun Kanungo,Arjun Kanungo,Woh Baarishein
Sad,Abhi Mujh Mein Kahin,Ajay-Atul,"Ajay-Atul, Sonu Nigam",Agneepath (Original Motion Picture Soundtrack)
Sad,Bandeya,Shaarib Toshi,"Shaarib Toshi, Arijit Singh","Bandeya (From ""Dil Juunglee"")"
Sad,,,,
Sad,Aye Khuda,Salim Merchant,Salim Merchant,Paathshaala
Sad,Phir Na Aisi Raat Aayegi,Pritam,"Pritam, Arijit Singh, Amitabh Bhattacharya","Phir Na Aisi Raat Aayegi (From ""Laal Singh Chaddha"")"
Sad,Sapna Jahan,Ajay-Atul,"Ajay-Atul, Sonu Nigam, Neeti Mohan","Sapna Jahan (From ""Brothers"")"
Sad,Waada Hai,Arjun Kanungo,Arjun Kanungo,Waada Hai
Sad,Phir Mohabbat,Mohammed Irfan,"Mohammed Irfan, Arijit Singh, Saim Bhat, Mithoon, Sayeed Quadri",Murder 2
Sad,Kabira,Pritam,"Pritam, Tochi Raina, Rekha Bhardwaj, Amitabh Bhattacharya",Yeh Jawaani Hai Deewani
Sad,Kaise Juda Rahein,Prem & Hardeep,"Prem & Hardeep, Stebin Ben, Sonna Rele",Kaise Juda Rahein
Sad,Roke Na Ruke Naina,Arijit Singh,Arijit Singh,Arijit Singh Broken Strings
Sad,Kabhi Jo Baadal Barse,Arijit Singh,Arijit Singh,Love Dose Arijit Singh
Sad,Humdard,Arijit Singh,Arijit Singh,Ultimate Love Songs - Arijit Singh
Sad,Suno,Arijit Singh,Arijit Singh,Love Dose Arijit Singh
Sad,Soch Na Sake,Arijit Singh,Arijit Singh,Love Dose Arijit Singh
Sad,Baaton Ko Teri,Arijit Singh,Arijit Singh,Arijit Singh Broken Strings
Sad,Bepannah,Rahul Jain,"Rahul Jain, Roshni Saha",Bepannah (Duet Version)
Sad,,,,
Sad,,,,
Sad,Mehrama,Pritam,"Pritam, Darshan Raval, Antara Mitra",Love Aaj Kal (Original Motion Picture Soundtrack)
Sad,Iktara,Amit Trivedi,"Amit Trivedi, Kavita Seth, Amitabh Bhattacharya",Perfect 10: Love Story
Sad,Agar Tum Saath Ho,Alka Yagnik,"Alka Yagnik, Arijit Singh",Tamasha
Sad,Soch Liya,Mithoon,"Mithoon, Arijit Singh, Manoj Muntashir",Radhe Shyam
Sad,Tu Aake Dekhle,King,King,The Carnival
Sad,Main Agar,Pritam,"Pritam, Atif Aslam",Tubelight (Original Motion Picture Soundtrack)
Sad,Darkhaast,Mithoon,"Mithoon, Arijit Singh, Sunidhi Chauhan, Sayeed Quadri",Shivaay
Sad,Musafir,Palash Muchhal,"Palash Muchhal, Atif Aslam, Palak Muchhal","Musafir (From ""Sweetiee Weds Nri"")"
Sad,Humnava Mere,Jubin Nautiyal,"Jubin Nautiyal, Manoj Muntashir",Humnava Mere
Sad,O Khuda,Amaal Mallik,"Amaal Mallik, Palak Muchhal",Hero
Sad,Asal Mein,Darshan Raval,Darshan Raval,Asal Mein
Sad,Tu Zaroori,Shaarib Toshi,"Shaarib Toshi, Sunidhi Chauhan, Sharib Sabri","Tu Zaroori (From ""Zid"")"
Sad,,,,
Sad,Lambiyaan Si Judaiyaan,Arijit Singh,"Arijit Singh, Shadab, Altamash Faridi","Lambiyaan Si Judaiyaan (From ""Raabta"")"
Sad,Teri Meri,Rahat Fateh Ali Khan,"Rahat Fateh Ali Khan, Shreya Ghoshal",Bodyguard
Sad,Pachtaoge,Arijit Singh,"Arijit Singh, B Praak, Jaani","Pachtaoge (From ""Jaani Ve"")"
Sad,Samjhawan,Jawad Ahmad,"Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",Samjhawan
Sad,Banjaara,Mohammed Irfan,Mohammed Irfan,Best Of Shraddha Kapoor
Sad,Ae Dil Hai Mushkil Title Track,Pritam,"Pritam, Arijit Singh",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition]
Sad,Sunn Raha Hai,Ankit Tiwari,"Ankit Tiwari, Sandeep Nath",Aashiqui 2
Sad,Ek Din Teri Raahon,Javed Ali,"Javed Ali, Pritam",Naqaab (Original Motion Picture Soundtrack)
Sad,Sapna Jahan,Ajay-Atul,"Ajay-Atul, Sonu Nigam, Neeti Mohan",Brothers (Original Motion Picture Soundtrack)
Sad,Baarish,Mohammed Irfan,"Mohammed Irfan, Gajendra Verma, Mithoon",Yaariyan
Sad,,,,
Sad,Tera Zikr,Darshan Raval,Darshan Raval,Tera Zikr
Sad,,,,
Sad,Uska Hi Banana,Arijit Singh,Arijit Singh,Arijit Singh Broken Strings
Sad,Aa Jao Meri Tamanna,Javed Ali,"Javed Ali, Jojo",Bewafai (Sentimental Hits)
Sad,Ek Din Teri Raahon,Javed Ali,"Javed Ali, Pritam",Naqaab (Original Motion Picture Soundtrack)
Sad,Zaroorat,Mustafa Zahid,"Mustafa Zahid, Mithoon",Ek Villain
Sad,Binte Dil,Arijit Singh,"Arijit Singh, A.M. Turaz, Sanjay Leela Bhansali",Padmaavat
Sad,Chhor Denge,Sachet-Parampara,"Sachet-Parampara, Parampara Tandon, Nora Fatehi",Chhor Denge
Sad,,,,
Sad,,,,
Sad,Soch Liya,Mithoon,"Mithoon, Arijit Singh, Manoj Muntashir","Soch Liya (From ""Radhe Shyam"")"
Sad,Log Kehte Hain Pagal,Rahul Jai,Rahul Jai,Log Kehte Hain Pagal
Romantic songs😍,O Saathi,Atif Aslam,"Atif Aslam, Arko","O Saathi (From ""Baaghi 2"")"
Romantic songs😍,Haareya,Sachin-Jigar,"Sachin-Jigar, Arijit Singh, Priya Saraiya",Meri Pyaari Bindu
Romantic songs😍,Pehli Dafa,Atif Aslam,"Atif Aslam, Shiraz Uppal, Shakeel Sohail",Pehli Dafa
Romantic songs😍,Ajj Din Chadheya,Pritam,"Pritam, Rahat Fateh Ali Khan, Irshad Kamil",Love Aaj Kal (Original Motion Picture Soundtrack)
Romantic songs😍,Ye Tune Kya Kiya,Pritam,"Pritam, Javed Bashir, Rajat Arora",Once Upon Ay Time In Mumbai Dobaara !
Romantic songs😍,Kya Mujhe Pyar Hai,Pritam,"Pritam, KK",Evergreen Hits Of K.K.
Romantic songs😍,Tum Mile,Pritam,"Pritam, Neeraj Shridhar",Tum Mile (Original Motion Picture Soundtrack)
Romantic songs😍,Pehla Pyaar,Armaan Malik,"Armaan Malik, Vishal Mishra, Irshad Kamil",Kabir Singh
Romantic songs😍,Manjha,Vishal Mishra,Vishal Mishra,Manjha
Romantic songs😍,,,,
Romantic songs😍,,,,
Romantic songs😍,Mere Sohneya,Sachet Tandon,"Sachet Tandon, Parampara Tandon, Sachet-Parampara","Mere Sohneya (From ""Kabir Singh"")"
Romantic songs😍,Be Intehaan,Atif Aslam,"Atif Aslam, Sunidhi Chauhan, Pritam",Race 2 (Original Motion Picture Soundtrack)
Romantic songs😍,Hua Hain Aaj Pehli Baar,Amaal Mallik,"Amaal Mallik, Armaan Malik, Palak Muchhal",2016 Shining Star - Armaan Malik
Romantic songs😍,Darasal,Atif Aslam,"Atif Aslam, Jam8","Darasal (From ""Raabta"")"
Romantic songs😍,Ishq Bulaava,Vishal-Shekhar,"Vishal-Shekhar, Sanam Puri, Shipra Goyal",Hasee Toh Phasee (Original Motion Picture Soundtrack)
Romantic songs😍,Ishq Sufiyana,Vishal-Shekhar,"Vishal-Shekhar, Kamal Khan",The Dirty Picture
Romantic songs😍,Tujh Mein Rab Dikhta Hai,Salim–Sulaiman,"Salim–Sulaiman, Roop Kumar Rathod, Jaideep Sahni",Rab Ne Bana Di Jodi
